SampleID	Sample_ID	short_name	sample_names	sample_names	order_treatment	orvion_sample_names	primerpairname	filtration_volume_ml	elution_volume_ul	DNA_concentration	sample_nr	wetland_sample	CW_number	CW_section	MF_number	linked_redox_sensor	CW_number_CW_section	CW_number_MF_number	sampling_date	date	season_meterological	sample_depth_information	timepoint	timepoint_MF_number	timepoint_sample_depth_information	time_continuous	obs_well	Nanobubbles_On	chloride_mg_l	cyanide_total	phosphorus_total	oxygen	temperature	redoxpot	pH	EGV3	Frontpump_flowrate		DOC	TOC	benzene_ug_l	benzene_mmol_e_l	toluene_ug_l	toluene_mmol_e_l	ethylbenzene_ug_l	ethylbenzene_mmol_e_l	o_xylene_ug_l	o_xylene_mmol_e_l	pm_xylene_ug_l	pm_xylene_mmol_e_l	xylene_ug_l	xylene_mmol_e_l	concentration_BTEX_ug_l	concentration_BTEX_mmol_e_l	naphthalene_VOC_ug_l	naphthalene_VOC_mmol_e_l	naphthalene_PAH_ug_l	naphthalene_PAH_mmol_e_l	acenaphthylene_ug_l	acenaphthylene_mmol_e_l	acenaphthene_ug_l	acenaphthene_mmol_e_l	fluorene_ug_l	fluorene_mmol_e_l	phenanthrene_ug_l	phenanthrene_mmol_e_l	anthracene_ug_l	anthracene_mmol_e_l	fluoranthene_ug_l	fluoranthene_mmol_e_l	pyrene_ug_l	pyrene_mmol_e_l	Sum_water_soluble_PAHs_ug_l	Sum_water_soluble_PAHs_no_napthalene_ug_l	Sum_water_soluble_PAHs_mmol_e_l	Sum_water_soluble_PAHs_no_napthalene_mmol_e_l	fraction_C10-C12	fraction_C12-C22	fraction_C30-C40	total_C10-C40	iron2_mg_l	iron2_measured_mmoles_l	iron2_measured_electron_acceptor_capacity_mmol_e	manganese2_mg_l	manganese2__measured_mmoles_l	manganese2_electron_acceptor_capacity_mmol_e_l	sulfate_mg_l	sulfate_measured_mmoles_l	sulfate_electron_acceptor_capacity_mmol_e	sulfate_consumption_relative_to_influent	sulfate_consumption_percentage_relative_to_influent	sulfate_consumption_relative_to_influent_mmols_e_l	sulfate_consumption_relative_to_influent_mmols_e_l_no_negatives	sulfate_consumption_1D_flow_mg_l	sulfate_consumption_percentage_1D_flow_relative_to_previous_sample	sulfate_consumption_1D_flow_mmols_e_l	sulfate_consumption_1D_flow_mmols_e_l_no_negatives	iron2_PRECIPITATED_due_to_sulfate_reduction_mg_l_Sulfate_relative_To_Influent	iron2_PRECIPITATED_due_to_sulfate_mg_l_Sulfate_relative_To_Influent_NO_NEGATIVES	iron2_TOTAL_mg_l_Sulfate_relative_To_Influent	iron2_TOTAL_mmoles_l__Sulfate_relative_To_Influent	iron2_TOTAL_mmoles_e_l__Sulfate_relative_To_Influent	iron2_PRECIPITATED_due_to_sulfate_reduction_mg_l_Sulfate_relative_To_1D_flow	iron2_PRECIPITATED_due_to_sulfate_mg_l_Sulfate_relative_To_1D_flow_NO_NEGATIVES	iron2_TOTAL_mg_l_sulfate_relative_to_1D_flow	iron2_TOTAL_mmoles_l_sulfate_relative_to_1D_flow	iron2_TOTAL_mmoles_e_l__sulfate_relative_to_1D_flow	Soluble_electron_acceptor_capacity_present_mmol_e_l	combined_TOTAL_reduced_metals_mg_l_1D_flow	combined_total_reduced_metals_mmol_e_l_1D_flow	electron_acceptor_capacity_mmol_e_consumed_rel_to_influent	electron_acceptor_capacity_mmol_e_consumed_rel_to_influent_contribution_manganese2	electron_acceptor_capacity_mmol_e_consumed_rel_to_influent_contribution_iron2	electron_acceptor_capacity_mmol_e_consumed_rel_to_influent_contribution_sulfate	electron_acceptor_capacity_mmol_e_consumed_rel_to_1D_flow	electron_acceptor_capacity_mmol_e_consumed_rel_to_1D_flow_contribution_manganese2	electron_acceptor_capacity_mmol_e_consumed_rel_to_1D_flow_contribution_iron2	electron_acceptor_capacity_mmol_e_consumed_rel_to_1D_flow_contribution_sulfate	electron_donor_acceptor_balance_BTEXN_acceptors_consumed_relative_to_influent	electron_donor_acceptor_balance_BTEXN_acceptors_consumed_relative_to_1D_flow	electron_donor_acceptor_balance_BTEXN_PAH_acceptors_consumed_relative_to_influent	electron_donor_acceptor_balance_BTEXN_PAH_acceptors_consumed_relative_to_1D_flow	electron_capacity_balance_influent	electron_balance_1D_flow	dominant_electron_acceptor_species_influent	dominant_electron_acceptor_species_1D_flow
CW_11	CW_11	CW2eff_0	CW2eff_0_August_2024	CW2eff_0_August_2024	11	S7662	515F806R	150	65	16,05	14137094-008	EFF	CW_2	Section_5	EFF	NA	CW_2_Section_5	CW_2_EFF	2024-08-12	14/08/2024	Summer	EFF	T0	T0_EFF	T0_EFF	0	CW2_OUT	no	62	22	0,84	0,75	24	-146	6,88	704	0,3	NA	13	13	680	0,261170145	63	0,024614717	370	0,146369031	150	0,059338796	200	0,079118395	350		1463,00	0,43	1400	0,524303659	510	0,190996333	4	0,001471844	4	0,001504442	1,6	0,000596799	0,13	4,814E-05	0,02	7,40616E-06	0,04	1,46354E-05	0,002	7,31768E-07	519,792	9,792	0,194640332	0,003643999	2000	220	2.5	2200	6,3	0,112802149	0,112802149	3,7	0,067358456	0,134716912	37	0,385175932	3,081407454	36	49,31506849	2,998126171	2,998126171	8	17,77777778	0,66625026	0,66625026	20,92692067	20,92692067	27,22692067	0,487500818	0,487500818	4,650426817	4,650426817	10,95042682	0,19606852	0,19606852	3,081407454	14,65042682	0,330785432	3,620343901	0,037211082	0,134655942	0,828132977	0,997035692	0,135117442	0,196651455	0,668231103	-2,66	-0,04	-2,66	-0,04	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_12	CW_12	CW3eff_0	CW3eff_0_August_2024	CW3eff_0_August_2024	12	S7663	515F806R	150	65	4,2	14137171-001	EFF	CW_3	Section_5	EFF	NA	CW_3_Section_5	CW_3_EFF	2024-08-12	14/08/2024	Summer	EFF	T0	T0_EFF	T0_EFF	0	CW3_OUT	no	61	23	0,98	0,48	23,8	-141	7,01	919	0,3	NA	24	26	510	0,195877609	13	0,005079227	260	0,102853914	90	0,035603278	76	0,03006499	166		949,00	0,30	1100	0,411952875	360	0,134820941	2	0,000735922	2	0,000752221	2,5	0,000932499	0,37	0,000137014	0,03	1,11092E-05	0,02	7,31768E-06	0,002	7,31768E-07	366,922	6,922	0,137397756	0,002576815	1600	240	2.5	1800	7,6	0,136078782	0,136078782	4,2	0,07646095	0,152921901	42	0,437226733	3,497813866	31	42,46575342	2,581719758	2,581719758	5	10,63829787	0,416406413	0,416406413	18,02040391	18,02040391	25,62040391	0,45873597	0,45873597	2,90651676	2,90651676	10,50651676	0,188120264	0,188120264	3,497813866	14,70651676	0,341042165	3,193377629	0,047887196	0,143652278	0,808460526	0,757448578	0,201890802	0,248360443	0,549748755	-2,48	-0,04	-2,48	-0,04	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_13	CW_13	CW1MF01_0	CW1MF01_0_August_2024	CW1MF01_0_August_2024	13	S7664	515F806R	150	65	24	14137094-003	Wetland	CW_1	Section_1	MF01	CW1S1-1	CW_1_Section_1	CW_1_MF01	2024-08-12	14/08/2024	Summer	0.15-0.30	T0	T0_MF01	T0_0.15-0.30	0	CW1_MF01	no	61	18	2,7	0,46	24,5	-166	6,8	1060	0,1	NA	17	18	320	0,122903597	19	0,007423486	18	0,007120656	11	0,004351512	4,3	0,001701045	15,3		372,30	0,14	4	0,00149801	3	0,001123508	0,01	3,67961E-06	0,1	3,7611E-05	0,005	1,865E-06	0,04	1,48123E-05	0,001	3,70308E-07	0,01	3,65884E-06	0,002	7,31768E-07	3,168	0,168	0,001186237	6,27289E-05	2,5	2,5	2.5	5	18	0,322291853	0,322291853	4,3	0,078281449	0,156562898	0,5	0,00520508	0,041640641	72,5	99,31506849	6,037892984	6,037892984	72,5	99,31506849	6,037892984	6,037892984	42,14449303	42,14449303	60,14449303	1,07689334	1,07689334	42,14449303	42,14449303	60,14449303	1,07689334	1,07689334	0,041640641	64,44449303	1,233456238	7,271349222	0,021531478	0,148100897	0,830367625	7,271349222	0,021531478	0,148100897	0,830367625	-7,13	-7,13	-7,13	-7,13	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_14	CW_14	CW1MF02_0	CW1MF02_0_August_2024	CW1MF02_0_August_2024	14	S7665	515F806R	150	65	4,1	14137094-004	Wetland	CW_1	Section_1	MF02	CW1S1-3-4	CW_1_Section_1	CW_1_MF02	2024-08-12	14/08/2024	Summer	0.60-0.80	T0	T0_MF02	T0_0.60-0.80	0	CW1_MF02	no	65	23	0,83	0,26	23,1	-192	7,1	1118	0,2	NA	12	12	510	0,195877609	120	0,046885175	600	0,237355185	230	0,090986154	310	0,122633512	540		1770,00	0,48	3600	1,348209409	1700	0,636654443	83	0,030540771	75	0,028208287	32	0,011935988	21	0,007776469	4,3	0,001592325	0,7	0,000256119	0,55	0,000201236	1916,55	216,55	0,717165638	0,080511195	5900	1900	2.5	7800	1,5	0,026857654	0,026857654	1,4	0,025486983	0,050973967	59	0,614199459	4,913595669	14	19,17808219	1,165937955	1,165937955	14	19,17808219	1,165937955	1,165937955	8,138246929	8,138246929	9,638246929	0,172573804	0,172573804	8,138246929	8,138246929	9,638246929	0,172573804	0,172573804	4,913595669	11,03824693	0,22354777	1,389485726	0,036685492	0,124199767	0,839114741	1,389485726	0,036685492	0,124199767	0,839114741	0,44	0,44	0,52	0,52	Insufficient Capacity	Insufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_15	CW_15	CW1MF05_0	CW1MF05_0_August_2024	CW1MF05_0_August_2024	15	S7666	515F806R	150	65	8,35	14137094-005	Wetland	CW_1	Section_2	MF05	CW1S2-1	CW_1_Section_2	CW_1_MF05	2024-08-12	14/08/2024	Summer	0.15-0.30	T0	T0_MF05	T0_0.15-0.30	0	CW1_MF05	no	13	3,7	2	0,36	24,8	-133	7,02	755	0,1	NA	32	32	2,6	0,000998592	0,6	0,000234426	1,6	0,000632947	0,75	0,000296694	0,73	0,000288782	1,48		6,28	0,00	18	0,006741047	9,1	0,003407974	0,31	0,000114068	0,17	6,39388E-05	0,005	1,865E-06	0,04	1,48123E-05	0,001	3,70308E-07	0,001	3,65884E-07	0,002	7,31768E-07	9,629	0,529	0,003604126	0,000196152	30	2,5	2.5	5	4,6	0,082363474	0,082363474	5,1	0,09284544	0,185690879	0,5	0,00520508	0,041640641	72,5	99,31506849	6,037892984	6,037892984	0	0	0	0	42,14449303	42,14449303	46,74449303	0,83696496	0,83696496	0	0	4,6	0,082363474	0,082363474	0,041640641	9,7	0,268054353	7,060548823	0,02629978	0,118541063	0,855159158	0,268054353	0,692735922	0,307264078	0	-7,05	-0,26	-7,05	-0,26	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Iron Dominant electron acceptor
CW_16	CW_16	CW1MF06_0	CW1MF06_0_August_2024	CW1MF06_0_August_2024	16	S7667	515F806R	150	65	20,35	14137094-001	Wetland	CW_1	Section_2	MF06	CW1S2-3-4	CW_1_Section_2	CW_1_MF06	2024-08-12	14/08/2024	Summer	0.60-0.80	T0	T0_MF06	T0_0.60-0.80	0	CW1_MF06	no	63	20	1,7	0,37	23,8	-134	7,05	799	0,3	NA	23	18	310	0,11906286	18	0,007032776	28	0,011076575	14	0,005538288	6,3	0,002492229	20,3		376,30	0,14	5,6	0,002097215	2,2	0,000823906	0,01	3,67961E-06	0,01	3,7611E-06	0,005	1,865E-06	0,001	3,70308E-07	0,001	3,70308E-07	0,001	3,65884E-07	0,002	7,31768E-07	2,23	0,03	0,00083505	1,1144E-05	2,5	2,5	2.5	5	17	0,30438675	0,30438675	3,9	0,070999454	0,141998908	0,5	0,00520508	0,041640641	72,5	99,31506849	6,037892984	6,037892984	58,5	99,15254237	4,871955028	4,871955028	42,14449303	42,14449303	59,14449303	1,058988237	1,058988237	34,0062461	34,0062461	51,0062461	0,913272088	0,913272088	0,041640641	54,9062461	1,055270995	7,238880128	0,019616143	0,146291722	0,834092135	5,927226023	0,02395706	0,154080861	0,82196208	-7,10	-5,79	-7,10	-5,79	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_17	CW_17	CW1MF09_0	CW1MF09_0_August_2024	CW1MF09_0_August_2024	17	S7668	515F806R	150	65	17,65	14135850-002	Wetland	CW_1	Section_3	MF09	CW1S3-1	CW_1_Section_3	CW_1_MF09	2024-08-12	12/08/2024	Summer	0.15-0.30	T0	T0_MF09	T0_0.15-0.30	0	CW1_MF09	no	47	17	2,4	1,08	22,9	-138	7,19	1210	0,1	NA	28	20	110	0,042248112	2,1	0,000820491	44	0,017406047	31	0,012263351	14	0,005538288	45		201,10	0,06	2,5	0,000936257	0,002	7,49005E-07	0,01	3,67961E-06	0,01	3,7611E-06	0,005	1,865E-06	0,02	7,40616E-06	0,001	3,70308E-07	0,01	3,65884E-06	0,002	7,31768E-07	0,06	0,058	2,22218E-05	2,14728E-05	2,5	2,5	2.5	5	16	0,286481647	0,286481647	3,7	0,067358456	0,134716912	0,5	0,00520508	0,041640641	72,5	99,31506849	6,037892984	6,037892984	0	0	0	0	42,14449303	42,14449303	58,14449303	1,041083134	1,041083134	0	0	16	0,286481647	0,286481647	0,041640641	19,7	0,42119856	7,21369303	0,018675166	0,14432041	0,837004425	0,42119856	0,319841816	0,680158184	0	-7,15	-0,36	-7,15	-0,36	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Manganese Dominant electron acceptor
CW_18	CW_18	CW1MF10_0	CW1MF10_0_August_2024	CW1MF10_0_August_2024	18	S7669	515F806R	150	65	8	14135850-003	Wetland	CW_1	Section_3	MF10	CW1S3-3-4	CW_1_Section_3	CW_1_MF10	2024-08-12	12/08/2024	Summer	0.60-0.80	T0	T0_MF10	T0_0.60-0.80	0	CW1_MF10	no	67	26	0,94	0,4	22,8	-132,5	7,01	985	0,2	NA	12	12	650	0,249647932	88	0,034382461	380	0,150324951	150	0,059338796	130	0,051426957	280		1398,00	0,43	2000	0,749005227	730	0,273386908	4	0,001471844	4	0,001504442	4,3	0,001603898	0,3	0,000111092	0,03	1,11092E-05	0,04	1,46354E-05	0,03	1,09765E-05	742,7	12,7	0,278114906	0,004727998	3100	410	2.5	3500	4,8	0,085944494	0,085944494	3,2	0,058255962	0,116511924	39	0,405996252	3,247970019	34	46,57534247	2,831563606	2,831563606	-38,5	-7700	-3,206329377	0	19,76431397	19,76431397	24,56431397	0,439826571	0,439826571	-22,38017905	0	4,8	0,085944494	0,085944494	3,247970019	8	0,202456418	3,387902101	0,034390582	0,129822692	0,835786726	0,202456418	0,575491383	0,424508617	0	-2,20	0,98	-2,20	0,99	Sufficient Capacity	Insufficient Capacity	Sulfate Dominant electron acceptor	Iron Dominant electron acceptor
CW_19	CW_19	CW2MF01_0	CW2MF01_0_August_2024	CW2MF01_0_August_2024	19	S7670	515F806R	150	65	14,45	14137094-009	Wetland	CW_2	Section_1	MF01	CW2S1-1	CW_2_Section_1	CW_2_MF01	2024-08-12	14/08/2024	Summer	0.15-0.30	T0	T0_MF01	T0_0.15-0.30	0	CW2_MF01	no	62	22	2,4	0,88	23,9	-118	6,9	880	0,2	NA	16	16	440	0,168992447	30	0,011721294	33	0,013054535	20	0,00791184	14	0,005538288	34		537,00	0,19	2,1	0,000786455	1,2	0,000449403	0,01	3,67961E-06	0,01	3,7611E-06	0,005	1,865E-06	0,02	7,40616E-06	0,001	3,70308E-07	0,01	3,65884E-06	0,002	7,31768E-07	1,258	0,058	0,000470876	2,14728E-05	2,5	2,5	2.5	5	15	0,268576544	0,268576544	5,3	0,096486437	0,192972875	6,4	0,066625026	0,533000208	66,6	91,23287671	5,546533417	5,546533417	66,6	91,23287671	5,546533417	5,546533417	38,71480325	38,71480325	53,71480325	0,961769082	0,961769082	38,71480325	38,71480325	53,71480325	0,961769082	0,961769082	0,533000208	59,01480325	1,154741957	6,701275374	0,02879644	0,143520305	0,827683255	6,701275374	0,02879644	0,143520305	0,827683255	-6,51	-6,51	-6,51	-6,51	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_20	CW_20	CW2MF02_0	CW2MF02_0_August_2024	CW2MF02_0_August_2024	20	S7671	515F806R	150	65	4	14137094-010	Wetland	CW_2	Section_1	MF02	CW2S1-3-4	CW_2_Section_1	CW_2_MF02	2024-08-12	14/08/2024	Summer	0.60-0.80	T0	T0_MF02	T0_0.60-0.80	0	CW2_MF02	no	65	22	0,88	0,16	24,1	-164	7,09	814	0,2	NA	12	12	740	0,284214569	140	0,054699371	640	0,253178864	230	0,090986154	380	0,150324951	610		2130,00	0,59	3800	1,423109932	1400	0,524303659	67	0,024653394	60	0,02256663	26	0,009697991	16	0,005924928	3,5	0,001296078	0,54	0,000197577	0,44	0,000160989	1573,48	173,48	0,588801246	0,064497587	5700	1900	2.5	7600	1,2	0,021486124	0,021486124	1,2	0,021845986	0,043691972	58	0,603789298	4,830314387	15	20,54794521	1,249219238	1,249219238	15	20,54794521	1,249219238	1,249219238	8,719550281	8,719550281	9,919550281	0,177610569	0,177610569	8,719550281	8,719550281	9,919550281	0,177610569	0,177610569	4,830314387	11,11955028	0,221302541	1,470521779	0,029711883	0,120780645	0,849507472	1,470521779	0,029711883	0,120780645	0,849507472	0,54	0,54	0,61	0,61	Insufficient Capacity	Insufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_21	CW_21	CW2MF05_0	CW2MF05_0_August_2024	CW2MF05_0_August_2024	21	S7672	515F806R	150	65	17,55	14137094-006	Wetland	CW_2	Section_2	MF05	CW2S2-1	CW_2_Section_2	CW_2_MF05	2024-08-12	14/08/2024	Summer	0.15-0.30	T0	T0_MF05	T0_0.15-0.30	0	CW2_MF05	no	65	24	1,2	0,5	23,4	-183,2	7,12	869	0,2	NA	13	13	880	0,337984893	140	0,054699371	620	0,245267025	230	0,090986154	260	0,102853914	490		2130,00	0,64	3000	1,123507841	1100	0,411952875	4	0,001471844	4	0,001504442	2	0,000745999	1,4	0,000518431	0,14	5,18431E-05	0,03	1,09765E-05	0,002	7,31768E-07	1111,572	11,572	0,416257143	0,004304268	4200	720	2.5	4900	5,9	0,105640107	0,105640107	3,1	0,056435463	0,112870927	33	0,34353529	2,748282324	40	54,79452055	3,331251301	3,331251301	-26,6	-415,625	-2,215282115	0	23,25213408	23,25213408	29,15213408	0,521971962	0,521971962	-15,46266917	0	5,9	0,105640107	0,105640107	2,748282324	9	0,218511034	3,96609419	0,028458963	0,131608564	0,839932473	0,218511034	0,516545661	0,483454339	0	-2,20	1,54	-2,20	1,55	Sufficient Capacity	Insufficient Capacity	Sulfate Dominant electron acceptor	Iron Dominant electron acceptor
CW_22	CW_22	CW2MF06_0	CW2MF06_0_August_2024	CW2MF06_0_August_2024	22	S7673	515F806R	150	65	6,8	14137094-007	Wetland	CW_2	Section_2	MF06	CW2S2-3-4	CW_2_Section_2	CW_2_MF06	2024-08-12	14/08/2024	Summer	0.60-0.80	T0	T0_MF06	T0_0.60-0.80	0	CW2_MF06	no	64	23	1,1	0,23	24,1	-132	6,92	1150	0,1	NA	12	13	770	0,295736781	110	0,042978077	530	0,209663747	190	0,075162475	290	0,114721673	480		1890,00	0,55	2600	0,973706796	520	0,194741359	4	0,001471844	4	0,001504442	2	0,000745999	3	0,001110924	0,41	0,000151826	0,04	1,46354E-05	0,02	7,31768E-06	533,47	13,47	0,199748348	0,005006989	3400	910	2.5	4300	4,9	0,087735004	0,087735004	2,8	0,050973967	0,101947934	38	0,395586092	3,164688736	35	47,94520548	2,914844889	2,914844889	20	34,48275862	1,665625651	1,665625651	20,34561732	20,34561732	25,24561732	0,452025377	0,452025377	11,62606704	11,62606704	16,52606704	0,295900932	0,295900932	3,164688736	19,32606704	0,397848866	3,4688182	0,029389817	0,13031106	0,840299122	2,063474516	0,049405957	0,143399363	0,807194679	-1,95	-0,54	-1,94	-0,54	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_23	CW_23	CW2MF09_0	CW2MF09_0_August_2024	CW2MF09_0_August_2024	23	S7674	515F806R	150	65	20,15	14137094-011	Wetland	CW_2	Section_3	MF09	CW2S3-1	CW_2_Section_3	CW_2_MF09	2024-08-12	14/08/2024	Summer	0.15-0.30	T0	T0_MF09	T0_0.15-0.30	0	CW2_MF09	no	53	16	2,6	0,78	24,2	-132	6,9	712	0,1	NA	22	23	130	0,049929586	3,1	0,0012112	5,7	0,002254874	2	0,000791184	2,9	0,001147217	4,9		143,70	0,05	20	0,007490052	9,8	0,003670126	0,41	0,000150864	0,21	7,89832E-05	0,08	2,984E-05	0,04	1,48123E-05	0,001	3,70308E-07	0,01	3,65884E-06	0,002	7,31768E-07	10,553	0,753	0,003949386	0,00027926	35	2,5	2.5	5	15	0,268576544	0,268576544	4,4	0,080101948	0,160203896	0,5	0,00520508	0,041640641	72,5	99,31506849	6,037892984	6,037892984	32,5	98,48484848	2,706641682	2,706641682	42,14449303	42,14449303	57,14449303	1,023178031	1,023178031	18,89235894	18,89235894	33,89235894	0,606846176	0,606846176	0,041640641	38,29235894	0,767050072	7,22127491	0,022184988	0,141689389	0,836125623	3,473691754	0,046119203	0,174697762	0,779183035	-7,16	-3,41	-7,16	-3,41	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_24	CW_24	CW2MF10_0	CW2MF10_0_August_2024	CW2MF10_0_August_2024	24	S7675	515F806R	150	65	7,45	14137094-012	Wetland	CW_2	Section_3	MF10	CW2S3-3-4	CW_2_Section_3	CW_2_MF10	2024-08-12	14/08/2024	Summer	0.60-0.80	T0	T0_MF10	T0_0.60-0.80	0	CW2_MF10	no	65	24	0,77	0,34	24,2	-128	6,91	676	0,2	NA	12	12	730	0,280373832	100	0,039070979	490	0,193840068	190	0,075162475	290	0,114721673	480		1800,00	0,51	2500	0,936256534	980	0,367012561	42	0,015454366	4	0,001504442	2	0,000745999	1,8	0,000666554	0,15	5,55462E-05	0,07	2,56119E-05	0,04	1,46354E-05	1030,06	50,06	0,385479717	0,018467155	3400	810	2.5	4200	3,6	0,064458371	0,064458371	2,8	0,050973967	0,101947934	45	0,468457214	3,747657714	28	38,35616438	2,331875911	2,331875911	-7	-18,42105263	-0,582968978	0	16,27649386	16,27649386	19,87649386	0,355890669	0,355890669	-4,069123465	0	3,6	0,064458371	0,064458371	3,747657714	6,4	0,166406304	2,789714514	0,036544217	0,127572433	0,835883349	0,166406304	0,61264466	0,38735534	0	-1,34	1,28	-1,32	1,30	Sufficient Capacity	Insufficient Capacity	Sulfate Dominant electron acceptor	Iron Dominant electron acceptor
CW_25	CW_25	CW3MF01_0	CW3MF01_0_August_2024	CW3MF01_0_August_2024	25	S7676	515F806R	150	65	22,8	14137171-002	Wetland	CW_3	Section_1	MF01	CW3S1-1	CW_3_Section_1	CW_3_MF01	2024-08-12	14/08/2024	Summer	0.15-0.30	T0	T0_MF01	T0_0.15-0.30	0	CW3_MF01	no	59	16	2,9	0,41	22,9	-131	6,8	1155	0,2	NA	31	38	120	0,046088849	2,3	0,000898633	2	0,000791184	1,3	0,00051427	0,2	7,91184E-05	2,7		127,00	0,05	6,1	0,002284466	4,3	0,001610361	0,01	3,67961E-06	0,01	3,7611E-06	0,005	1,865E-06	0,001	3,70308E-07	0,001	3,70308E-07	0,001	3,65884E-07	0,002	7,31768E-07	4,33	0,03	0,001621505	1,1144E-05	2,5	2,5	2.5	5	22	0,393912265	0,393912265	5	0,091024941	0,182049882	0,5	0,00520508	0,041640641	72,5	99,31506849	6,037892984	6,037892984	72,5	99,31506849	6,037892984	6,037892984	42,14449303	42,14449303	64,14449303	1,148513752	1,148513752	42,14449303	42,14449303	64,14449303	1,148513752	1,148513752	0,041640641	69,14449303	1,330563633	7,368456617	0,02470665	0,155868971	0,819424378	7,368456617	0,02470665	0,155868971	0,819424378	-7,32	-7,32	-7,32	-7,32	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_26	CW_26	CW3MF02_0	CW3MF02_0_August_2024	CW3MF02_0_August_2024	26	S7677	515F806R	150	65	8,8	14137171-003	Wetland	CW_3	Section_1	MF02	CW3S1-3-4	CW_3_Section_1	CW_3_MF02	2024-08-12	14/08/2024	Summer	0.60-0.80	T0	T0_MF02	T0_0.60-0.80	0	CW3_MF02	no	65	25	0,93	0,2	24	-109	6,9	1090	0,2	NA	12	12	850	0,326462681	120	0,046885175	620	0,245267025	250	0,098897994	290	0,114721673	540		2130,00	0,62	3500	1,310759148	1400	0,524303659	68	0,025021355	57	0,021438298	23	0,008578992	13	0,004814004	2,7	0,000999832	0,38	0,000139036	0,28	0,000102447	1564,36	164,36	0,585397624	0,061093964	5000	1300	2.5	6300	1,4	0,025067144	0,025067144	1,4	0,025486983	0,050973967	49	0,510097856	4,080782844	24	32,87671233	1,998750781	1,998750781	24	32,87671233	1,998750781	1,998750781	13,95128045	13,95128045	15,35128045	0,274866257	0,274866257	13,95128045	13,95128045	15,35128045	0,274866257	0,274866257	4,080782844	16,75128045	0,325840224	2,324591005	0,021928144	0,118242846	0,859829009	2,324591005	0,021928144	0,118242846	0,859829009	-0,40	-0,40	-0,33	-0,33	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_27	CW_27	CW3MF05_0	CW3MF05_0_August_2024	CW3MF05_0_August_2024	27	S7678	515F806R	150	65	22,6	14137171-004	Wetland	CW_3	Section_2	MF05	CW3S2-1	CW_3_Section_2	CW_3_MF05	2024-08-12	14/08/2024	Summer	0.15-0.30	T0	T0_MF05	T0_0.15-0.30	0	CW3_MF05	no	56	0,2	0,65	0,28	24,1	-159	7,08	934	0,2	NA	4,5	6,1	1,1	0,000422481	0,02	7,8142E-06	0,93	0,000367901	0,43	0,000170105	0,47	0,000185928	0,9		3,07	0,00	5	0,001872513	4,7	0,001760162	0,01	3,67961E-06	0,01	3,7611E-06	0,005	1,865E-06	0,001	3,70308E-07	0,001	3,70308E-07	0,001	3,65884E-07	0,002	7,31768E-07	4,73	0,03	0,001771306	1,1144E-05	2,5	2,5	2.5	5	4,3	0,076991943	0,076991943	1,5	0,027307482	0,054614965	240	2,498438476	19,98750781	-167	-228,7671233	-13,90797418	0	-239,5	-47900	-19,94586717	0	-97,0776598	0	4,3	0,076991943	0,076991943	-139,2221528	0	4,3	0,076991943	0,076991943	19,98750781	5,8	0,131606907	0,131606907	0,414985548	0,585014452	0	0,131606907	0,414985548	0,585014452	0	-0,13	-0,13	-0,13	-0,13	Sufficient Capacity	Sufficient Capacity	Manganese Dominant electron acceptor	Manganese Dominant electron acceptor
